monitor_1t_70-400-500 400 500 80200 5.64 5.69 76.9765625 None
monitor_1t_40-100-100 100 100 5050 0.04 0.05 7.8203125 None
monitor_1t_10-300-100 300 100 25449 1.01 1.03 23.98828125 None
monitor_1t_10-200-500 200 500 20100 3.01 3.03 24.0390625 None
monitor_1t_190-200-100 200 100 17544 0.17 0.19 20.55859375 None
monitor_1t_160-300-1000 300 1000 45150 7.41 7.48 49.3984375 None
monitor_1t_190-300-100 300 100 30315 0.69 0.71 26.01953125 None
monitor_1t_40-100-1000 100 1000 5050 0.38 0.39 10.734375 None
monitor_1t_40-300-1000 300 1000 45150 6.71 6.78 48.03515625 None
monitor_1t_70-300-100 300 100 25449 1.02 1.04 23.625 None
monitor_1t_70-100-500 100 500 5050 0.14 0.14 8.47265625 None
monitor_1t_130-300-100 300 100 30315 0.58 0.61 25.203125 None
monitor_1t_190-500-1000 500 1000 125250 19.7 19.81 114.4609375 None
monitor_1t_100-200-500 200 500 20100 2.42 2.44 24.92578125 None
monitor_1t_130-500-100 500 100 53240 2.92 3.02 43.99609375 None
monitor_1t_70-300-500 300 500 45150 3.48 3.52 43.63671875 None
monitor_1t_130-100-500 100 500 5050 0.09 0.1 9.69921875 None
monitor_1t_70-100-100 100 100 5050 0.05 0.05 7.04296875 None
monitor_1t_100-500-500 500 500 125250 10.34 10.45 103.73828125 None
monitor_1t_160-100-500 100 500 5050 0.38 0.38 9.96875 None
monitor_1t_40-500-1000 500 1000 125250 22.93 23.04 113.77734375 None
monitor_1t_100-500-100 500 100 45849 2.75 2.79 41.23046875 None
monitor_1t_160-500-1000 500 1000 125250 18.84 18.91 113.03515625 None
monitor_1t_190-100-500 100 500 5050 0.27 0.28 10.76171875 None
monitor_1t_100-100-500 100 500 5050 0.2 0.21 9.88671875 None
monitor_1t_10-500-500 500 500 125250 13.78 13.83 104.44921875 None
monitor_1t_130-300-1000 300 1000 45150 6.13 6.16 47.859375 None
monitor_1t_70-500-1000 500 1000 125250 22.67 22.73 114.55859375 None
monitor_1t_10-400-100 400 100 35649 0.97 0.98 41.98046875 None
monitor_1t_100-400-100 400 100 35649 1.13 1.16 41.52734375 None
monitor_1t_70-400-100 400 100 35649 1.87 1.92 40.91796875 None
monitor_1t_130-200-1000 200 1000 20100 2.78 2.84 26.625 None
monitor_1t_130-200-100 200 100 17544 0.1 0.11 22.37109375 None
monitor_1t_160-400-1000 400 1000 80200 12.99 13.08 78.37109375 None
monitor_1t_40-200-1000 200 1000 20100 2.09 2.11 25.0859375 None
monitor_1t_190-100-1000 100 1000 5050 0.2 0.21 10.359375 None
monitor_1t_10-300-500 300 500 45150 6.65 6.71 42.51953125 None
monitor_1t_190-200-500 200 500 20100 1.57 1.57 29.26953125 None
monitor_1t_130-400-1000 400 1000 80200 12.88 12.95 78.88671875 None
monitor_1t_70-500-100 500 100 45849 2.8 2.84 40.84375 None
monitor_1t_100-100-100 100 100 5050 0.01 0.02 10.30078125 None
monitor_1t_70-200-100 200 100 15249 0.57 0.58 15.12890625 None
monitor_1t_40-500-100 500 100 45849 1.94 1.99 40.9140625 None
monitor_1t_160-100-100 100 100 5050 0.02 0.03 10.51953125 None
monitor_1t_100-400-500 400 500 80200 6.64 6.71 77.84765625 None
monitor_1t_70-400-1000 400 1000 80200 11.75 11.82 79.8203125 None
monitor_1t_10-500-100 500 100 45849 1.21 1.23 41.59765625 None
monitor_1t_40-400-500 400 500 80200 8.07 8.16 77.55078125 None
monitor_1t_160-300-100 300 100 30315 0.36 0.37 25.6171875 None
monitor_1t_160-200-100 200 100 17544 0.09 0.09 21.3046875 None
monitor_1t_100-100-1000 100 1000 5050 0.23 0.24 10.2734375 None
monitor_1t_130-400-500 400 500 80200 6.9 6.96 76.6015625 None
monitor_1t_130-500-1000 500 1000 125250 15.08 15.14 113.46875 None
monitor_1t_40-400-1000 400 1000 80200 16.25 16.34 78.83203125 None
monitor_1t_10-500-1000 500 1000 125250 15.35 15.42 114.640625 None
monitor_1t_130-400-100 400 100 41419 0.94 0.97 40.609375 None
monitor_1t_10-200-1000 200 1000 20100 4.84 4.88 26.89453125 None
monitor_1t_100-400-1000 400 1000 80200 13.48 13.56 77.40625 None
monitor_1t_100-500-1000 500 1000 125250 12.81 12.87 114.4296875 None
monitor_1t_130-400-100 400 100 41419 1.49 1.52 41.546875 None
monitor_1t_10-200-1000 200 1000 20100 4.17 4.22 26.9921875 None
monitor_1t_160-100-100 100 100 5050 0.05 0.06 9.7890625 None
monitor_1t_100-400-500 400 500 80200 6.99 7.02 78.76171875 None
monitor_1t_130-100-1000 100 1000 5050 0.22 0.23 10.69140625 None
monitor_1t_40-100-500 100 500 5050 0.17 0.18 8.21875 None
monitor_1t_160-300-500 300 500 45150 5.21 5.25 42.8828125 None
monitor_1t_160-300-1000 300 1000 45150 7.7 7.78 47.2109375 None
monitor_1t_190-300-100 300 100 30315 0.83 0.84 25.1875 None
monitor_1t_40-400-500 400 500 80200 9.24 9.33 77.81640625 None
monitor_1t_160-300-100 300 100 30315 0.89 0.92 25.6875 None
monitor_1t_10-100-100 100 100 5050 0.03 0.05 8.73046875 None
monitor_1t_40-300-500 300 500 45150 4.01 4.06 44.06640625 None
monitor_1t_70-500-500 500 500 125250 12.95 13.04 104.359375 None
monitor_1t_100-200-1000 200 1000 20100 2.96 3.01 26.4296875 None
monitor_1t_10-300-1000 300 1000 45150 6.49 6.54 47.9375 None
monitor_1t_70-400-500 400 500 80200 9.1 9.19 78.60546875 None
monitor_1t_160-100-500 100 500 5050 0.48 0.49 10.09765625 None
monitor_1t_40-500-1000 500 1000 125250 15.93 16.01 115.140625 None
monitor_1t_10-100-1000 100 1000 5050 0.9 0.93 10.60546875 None
monitor_1t_190-400-1000 400 1000 80200 16.15 16.22 78.66015625 None
monitor_1t_70-300-1000 300 1000 45150 9.25 9.3 48.91015625 None
monitor_1t_40-400-100 400 100 35649 1.7 1.73 41.44921875 None
monitor_1t_100-300-500 300 500 45150 5.45 5.49 43.1796875 None
monitor_1t_130-200-500 200 500 20100 1.31 1.33 24.1875 None
monitor_1t_70-200-500 200 500 20100 2.87 2.89 23.00390625 None
monitor_1t_160-200-1000 200 1000 20100 4.85 4.93 25.296875 None
monitor_1t_40-200-100 200 100 15249 0.45 0.47 15.17578125 None
monitor_1t_190-500-500 500 500 125250 10.61 10.69 104.890625 None
monitor_1t_190-300-1000 300 1000 45150 10.2 10.27 47.48828125 None
monitor_1t_130-100-100 100 100 5050 0.01 0.02 10.04296875 None
monitor_1t_100-300-1000 300 1000 45150 8.06 8.14 46.48828125 None
monitor_1t_10-100-500 100 500 5050 0.13 0.14 8.796875 None
monitor_1t_10-200-100 200 100 15249 0.67 0.68 14.8984375 None
monitor_1t_100-300-100 300 100 25449 1.7 1.73 24.87890625 None
monitor_1t_40-500-500 500 500 125250 12.82 12.89 104.3203125 None
monitor_1t_130-300-500 300 500 45150 3.67 3.7 44.65234375 None
monitor_1t_190-100-1000 100 1000 5050 0.84 0.86 10.8671875 None
monitor_1t_10-300-500 300 500 45150 5.03 5.06 42.11328125 None
monitor_1t_70-300-500 300 500 45150 3.59 3.64 42.640625 None
monitor_1t_130-100-500 100 500 5050 0.12 0.13 10.22265625 None
monitor_1t_70-100-100 100 100 5050 0.02 0.03 8.00390625 None
monitor_1t_100-500-500 500 500 125250 9.81 9.86 104.25 None
monitor_1t_190-100-100 100 100 5050 0.05 0.05 9.625 None
monitor_1t_10-400-1000 400 1000 80200 19.56 19.67 78.53515625 None
monitor_1t_70-500-1000 500 1000 125250 18.93 19.01 115.30078125 None
monitor_1t_10-400-100 400 100 35649 1.06 1.07 41.19921875 None
monitor_1t_70-300-100 300 100 25449 1.33 1.35 24.46484375 None
monitor_1t_70-100-500 100 500 5050 0.11 0.12 8.65625 None
monitor_1t_130-300-100 300 100 30315 0.54 0.54 25.66796875 None
monitor_1t_190-500-1000 500 1000 125250 18.11 18.18 115.578125 None
monitor_1t_160-400-500 400 500 80200 8.88 8.99 78.796875 None
monitor_1t_160-400-100 400 100 41419 1.14 1.18 40.95703125 None
monitor_1t_70-100-1000 100 1000 5050 0.25 0.26 10.34765625 None
monitor_1t_160-500-100 500 100 53240 2.1 2.15 44.5859375 None
monitor_1t_40-100-1000 100 1000 5050 0.3 0.32 10.046875 None
monitor_1t_40-300-1000 300 1000 45150 7.49 7.55 47.63671875 None
monitor_1t_100-200-500 200 500 20100 2.71 2.73 24.28125 None
monitor_1t_130-500-100 500 100 53240 2.03 2.1 45.18359375 None
monitor_1t_130-200-1000 200 1000 20100 3.12 3.15 26.21484375 None
monitor_1t_130-200-100 200 100 17544 0.17 0.18 20.66796875 None
monitor_1t_160-200-500 200 500 20100 2.46 2.49 24.71875 None
monitor_1t_130-500-500 500 500 125250 10.04 10.11 104.8125 None
monitor_1t_100-400-100 400 100 35649 2.37 2.41 41.70703125 None
monitor_1t_70-400-100 400 100 35649 2.56 2.61 41.76171875 None
monitor_1t_190-400-500 400 500 80200 6.65 6.73 79.08984375 None
monitor_1t_160-500-500 500 500 125250 9.59 9.66 103.77734375 None
monitor_1t_190-300-500 300 500 45150 5.82 5.89 44.08203125 None
monitor_1t_40-200-500 200 500 20100 2.56 2.6 23.30078125 None
monitor_1t_190-200-500 200 500 20100 2.2 2.22 28.98828125 None
monitor_1t_130-400-1000 400 1000 80200 10.78 10.86 77.98046875 None
monitor_1t_190-200-1000 200 1000 20100 5.79 5.83 30.05078125 None
monitor_1t_100-200-100 200 100 15249 0.46 0.47 14.5234375 None
monitor_1t_160-400-1000 400 1000 80200 14.0 14.07 79.54296875 None
monitor_1t_40-200-1000 200 1000 20100 1.97 1.99 25.18359375 None
monitor_1t_190-100-500 100 500 5050 0.17 0.19 10.375 None
monitor_1t_100-100-500 100 500 5050 0.11 0.12 9.7578125 None
monitor_1t_10-500-500 500 500 125250 16.35 16.43 103.67578125 None
monitor_1t_130-300-1000 300 1000 45150 6.05 6.09 47.4140625 None
monitor_1t_100-500-100 500 100 45849 4.25 4.32 42.3203125 None
monitor_1t_160-500-1000 500 1000 125250 18.81 18.88 115.6328125 None
monitor_1t_190-300-1000 300 1000 45150 9.54 9.61 48.55859375 None
monitor_1t_130-100-100 100 100 5050 0.05 0.06 9.7109375 None
monitor_1t_70-100-1000 100 1000 5050 0.3 0.31 10.18359375 None
monitor_1t_160-500-100 500 100 53240 1.8 1.84 43.9140625 None
monitor_1t_130-100-1000 100 1000 5050 0.33 0.34 10.72265625 None
monitor_1t_70-500-500 500 500 125250 12.37 12.44 103.83203125 None
monitor_1t_100-200-1000 200 1000 20100 3.57 3.62 26.25390625 None
monitor_1t_100-200-500 200 500 20100 2.44 2.49 23.2109375 None
monitor_1t_130-500-100 500 100 53240 2.09 2.16 45.6796875 None
monitor_1t_160-300-1000 300 1000 45150 7.91 8.01 47.765625 None
monitor_1t_190-300-100 300 100 30315 0.39 0.4 26.15234375 None
monitor_1t_10-100-1000 100 1000 5050 0.87 0.88 10.59765625 None
monitor_1t_190-400-1000 400 1000 80200 13.83 13.9 79.03125 None
monitor_1t_190-200-1000 200 1000 20100 4.51 4.55 29.95703125 None
monitor_1t_100-200-100 200 100 15249 0.65 0.67 14.484375 None
monitor_1t_70-300-500 300 500 45150 4.77 4.81 42.9765625 None
monitor_1t_130-100-500 100 500 5050 0.12 0.14 10.19140625 None
monitor_1t_10-100-100 100 100 5050 0.02 0.03 8.2109375 None
monitor_1t_40-300-500 300 500 45150 4.76 4.82 43.74609375 None
monitor_1t_10-200-100 200 100 15249 0.59 0.59 14.69140625 None
monitor_1t_100-300-100 300 100 25449 1.51 1.54 24.1640625 None
monitor_1t_40-500-500 500 500 125250 9.45 9.5 103.14453125 None
monitor_1t_130-300-500 300 500 45150 4.1 4.14 44.03515625 None
monitor_1t_160-400-500 400 500 80200 9.42 9.46 78.1640625 None
monitor_1t_160-400-100 400 100 41419 1.09 1.1 41.82421875 None
monitor_1t_100-300-500 300 500 45150 4.13 4.18 43.2421875 None
monitor_1t_130-200-500 200 500 20100 1.24 1.26 23.875 None
monitor_1t_70-500-1000 500 1000 125250 16.58 16.69 112.96484375 None
monitor_1t_10-400-100 400 100 35649 1.76 1.79 41.57421875 None
monitor_1t_70-300-1000 300 1000 45150 6.91 6.95 48.06640625 None
monitor_1t_40-400-100 400 100 35649 2.16 2.24 41.34765625 None
monitor_1t_70-100-100 100 100 5050 0.1 0.11 8.5 None
monitor_1t_100-500-500 500 500 125250 9.08 9.12 103.4765625 None
monitor_1t_10-300-1000 300 1000 45150 10.55 10.6 47.1953125 None
monitor_1t_70-400-500 400 500 80200 6.35 6.37 78.90234375 None
monitor_1t_40-100-100 100 100 5050 0.12 0.12 8.20703125 None
monitor_1t_10-300-100 300 100 25449 1.45 1.49 24.57421875 None
monitor_1t_130-300-100 300 100 30315 0.62 0.64 25.21484375 None
monitor_1t_190-500-1000 500 1000 125250 17.72 17.81 114.0546875 None
monitor_1t_70-300-100 300 100 25449 0.95 0.97 24.21875 None
monitor_1t_70-100-500 100 500 5050 0.11 0.12 9.046875 None
monitor_1t_10-200-500 200 500 20100 2.11 2.13 23.98828125 None
monitor_1t_190-200-100 200 100 17544 0.16 0.17 20.578125 None
monitor_1t_70-200-100 200 100 15249 0.36 0.37 14.34765625 None
monitor_1t_40-500-100 500 100 45849 2.67 2.72 41.08984375 None
monitor_1t_40-200-100 200 100 15249 0.37 0.39 14.5703125 None
monitor_1t_190-500-500 500 500 125250 12.03 12.09 102.08203125 None
monitor_1t_40-400-500 400 500 80200 9.95 10.07 78.671875 None
monitor_1t_160-300-100 300 100 30315 0.43 0.45 26.265625 None
monitor_1t_100-300-1000 300 1000 45150 9.52 9.61 48.22265625 None
monitor_1t_10-100-500 100 500 5050 0.13 0.14 8.8203125 None
monitor_1t_10-400-500 400 500 80200 6.08 6.14 79.09765625 None
monitor_1t_160-100-1000 100 1000 5050 0.34 0.35 10.56640625 None
monitor_1t_190-400-100 400 100 41419 1.21 1.25 40.3125 None
monitor_1t_70-200-1000 200 1000 20100 3.75 3.81 26.58984375 None
monitor_1t_40-100-1000 100 1000 5050 0.64 0.67 9.87890625 None
monitor_1t_40-300-1000 300 1000 45150 8.55 8.65 48.140625 None
monitor_1t_100-400-100 400 100 35649 2.36 2.41 39.38671875 None
monitor_1t_70-400-100 400 100 35649 1.94 1.97 41.05078125 None
monitor_1t_190-400-500 400 500 80200 6.95 7.0 76.4765625 None
monitor_1t_160-500-500 500 500 125250 9.48 9.53 102.21875 None
monitor_1t_190-100-100 100 100 5050 0.02 0.03 9.62890625 None
monitor_1t_10-400-1000 400 1000 80200 21.1 21.21 78.65625 None
monitor_1t_70-200-500 200 500 20100 2.3 2.31 23.796875 None
monitor_1t_160-200-1000 200 1000 20100 4.32 4.38 26.30859375 None
monitor_1t_160-200-500 200 500 20100 2.36 2.42 23.0 None
monitor_1t_130-500-500 500 500 125250 12.11 12.18 103.7109375 None
monitor_1t_40-100-500 100 500 5050 0.14 0.14 8.83984375 None
monitor_1t_160-300-500 300 500 45150 5.37 5.41 44.34375 None
monitor_1t_160-400-1000 400 1000 80200 13.95 14.04 77.89453125 None
monitor_1t_40-200-1000 200 1000 20100 3.17 3.18 26.4453125 None
monitor_1t_190-100-500 100 500 5050 0.4 0.41 10.33203125 None
monitor_1t_100-100-500 100 500 5050 0.66 0.68 9.57421875 None
monitor_1t_10-500-500 500 500 125250 14.21 14.33 103.828125 None
monitor_1t_130-300-1000 300 1000 45150 6.35 6.41 48.16796875 None
monitor_1t_160-100-500 100 500 5050 0.42 0.43 10.0625 None
monitor_1t_40-500-1000 500 1000 125250 22.21 22.28 115.21875 None
monitor_1t_190-300-500 300 500 45150 5.68 5.74 43.3046875 None
monitor_1t_40-200-500 200 500 20100 1.82 1.83 23.8125 None
monitor_1t_190-200-500 200 500 20100 1.9 1.93 30.4296875 None
monitor_1t_130-400-1000 400 1000 80200 13.27 13.38 78.18359375 None
monitor_1t_130-400-100 400 100 41419 1.65 1.69 41.70703125 None
monitor_1t_10-200-1000 200 1000 20100 1.9 1.93 25.3515625 None
monitor_1t_40-300-100 300 100 25449 0.47 0.48 24.375 None
monitor_1t_190-500-100 500 100 53240 0.94 0.95 45.015625 None
monitor_1t_160-100-100 100 100 5050 0.02 0.03 10.16015625 None
monitor_1t_100-400-500 400 500 80200 6.42 6.45 77.53515625 None
monitor_1t_70-400-1000 400 1000 80200 10.05 10.13 78.41015625 None
monitor_1t_10-500-100 500 100 45849 1.25 1.26 41.29296875 None
monitor_1t_190-100-1000 100 1000 5050 0.91 0.92 10.796875 None
monitor_1t_10-300-500 300 500 45150 2.88 2.9 42.375 None
monitor_1t_160-300-1000 300 1000 45150 7.07 7.1 46.99609375 None
monitor_1t_190-300-100 300 100 30315 0.5 0.52 25.42578125 None
monitor_1t_130-100-1000 100 1000 5050 0.2 0.21 10.6875 None
monitor_1t_190-300-1000 300 1000 45150 8.88 8.95 48.80078125 None
monitor_1t_130-100-100 100 100 5050 0.04 0.06 10.44140625 None
monitor_1t_10-100-100 100 100 5050 0.02 0.03 8.75390625 None
monitor_1t_40-300-500 300 500 45150 3.51 3.53 44.36328125 None
monitor_1t_100-200-500 200 500 20100 2.39 2.43 24.05078125 None
monitor_1t_130-500-100 500 100 53240 2.01 2.07 45.04296875 None
monitor_1t_160-100-100 100 100 5050 0.02 0.02 9.66015625 None
monitor_1t_100-400-500 400 500 80200 8.01 8.08 78.98828125 None
monitor_1t_10-300-1000 300 1000 45150 8.56 8.61 47.6015625 None
monitor_1t_70-400-500 400 500 80200 5.78 5.85 78.46875 None
monitor_1t_190-100-100 100 100 5050 0.02 0.02 10.53515625 None
monitor_1t_10-400-1000 400 1000 80200 14.74 14.78 78.15625 None
monitor_1t_190-300-500 300 500 45150 3.71 3.73 42.421875 None
monitor_1t_40-200-500 200 500 20100 1.8 1.81 23.9921875 None
monitor_1t_190-400-100 400 100 41419 0.93 0.96 41.84375 None
monitor_1t_70-200-1000 200 1000 20100 3.83 3.87 26.55078125 None
monitor_1t_100-300-500 300 500 45150 3.68 3.74 44.41015625 None
monitor_1t_130-200-500 200 500 20100 1.36 1.36 24.859375 None
monitor_1t_10-200-100 200 100 15249 0.28 0.28 15.04296875 None
monitor_1t_100-300-100 300 100 25449 1.25 1.27 24.95703125 None
monitor_1t_40-500-500 500 500 125250 10.34 10.43 103.04296875 None
monitor_1t_130-300-500 300 500 45150 4.17 4.23 41.91796875 None
monitor_1t_10-100-1000 100 1000 5050 0.48 0.49 10.18359375 None
monitor_1t_190-400-1000 400 1000 80200 15.77 15.86 78.91796875 None
monitor_1t_70-500-500 500 500 125250 11.72 11.78 102.203125 None
monitor_1t_100-200-1000 200 1000 20100 4.75 4.79 26.3515625 None
monitor_1t_40-100-500 100 500 5050 0.65 0.66 9.0390625 None
monitor_1t_160-300-500 300 500 45150 5.62 5.71 42.171875 None
monitor_1t_160-200-500 200 500 20100 1.63 1.66 23.984375 None
monitor_1t_130-500-500 500 500 125250 8.54 8.61 104.00390625 None
monitor_1t_160-100-500 100 500 5050 0.47 0.48 10.3828125 None
monitor_1t_40-500-1000 500 1000 125250 16.75 16.81 114.48828125 None
monitor_1t_40-400-500 400 500 80200 8.01 8.09 77.453125 None
monitor_1t_160-300-100 300 100 30315 0.42 0.44 26.6484375 None
monitor_1t_70-100-100 100 100 5050 0.04 0.05 8.83984375 None
monitor_1t_100-500-500 500 500 125250 8.78 8.84 104.05078125 None
monitor_1t_190-200-1000 200 1000 20100 4.69 4.72 31.03515625 None
monitor_1t_100-200-100 200 100 15249 0.29 0.3 14.75 None
monitor_1t_70-300-500 300 500 45150 3.67 3.7 41.71875 None
monitor_1t_130-100-500 100 500 5050 0.1 0.11 10.07421875 None
monitor_1t_70-100-1000 100 1000 5050 0.26 0.28 9.796875 None
monitor_1t_160-500-100 500 100 53240 1.76 1.79 44.64453125 None
monitor_1t_40-100-1000 100 1000 5050 0.28 0.3 10.25 None
monitor_1t_40-300-1000 300 1000 45150 7.07 7.13 48.73828125 None
monitor_1t_70-300-1000 300 1000 45150 7.96 8.0 48.48046875 None
monitor_1t_40-400-100 400 100 35649 1.75 1.79 41.44921875 None
monitor_1t_100-300-1000 300 1000 45150 8.59 8.64 48.33984375 None
monitor_1t_10-100-500 100 500 5050 0.09 0.11 8.4921875 None
monitor_1t_70-200-500 200 500 20100 1.72 1.74 23.265625 None
monitor_1t_160-200-1000 200 1000 20100 4.12 4.17 25.8671875 None
monitor_1t_40-200-100 200 100 15249 0.41 0.43 14.90234375 None
monitor_1t_190-500-500 500 500 125250 12.29 12.4 105.16015625 None
monitor_1t_130-400-100 400 100 41419 1.05 1.09 41.3828125 None
monitor_1t_10-200-1000 200 1000 20100 2.04 2.09 27.60546875 None
monitor_1t_190-400-500 400 500 80200 6.88 6.93 76.8828125 None
monitor_1t_160-500-500 500 500 125250 9.75 9.82 101.9921875 None
monitor_1t_70-500-1000 500 1000 125250 19.7 19.8 115.7265625 None
monitor_1t_10-400-100 400 100 35649 0.96 0.99 41.1015625 None
monitor_1t_70-500-100 500 100 45849 2.8 2.84 40.73046875 None
monitor_1t_100-100-100 100 100 5050 0.1 0.12 9.55078125 None
monitor_1t_130-200-1000 200 1000 20100 3.62 3.65 25.4140625 None
monitor_1t_130-200-100 200 100 17544 0.09 0.12 22.30859375 None
monitor_1t_190-200-500 200 500 20100 2.11 2.14 28.25390625 None
monitor_1t_130-400-1000 400 1000 80200 12.75 12.83 79.0546875 None
monitor_1t_70-300-100 300 100 25449 0.78 0.79 25.35546875 None
monitor_1t_70-100-500 100 500 5050 0.11 0.12 8.90234375 None
monitor_1t_10-200-500 200 500 20100 1.69 1.71 23.74609375 None
monitor_1t_190-200-100 200 100 17544 0.13 0.17 20.8671875 None
monitor_1t_40-300-100 300 100 25449 1.01 1.04 24.7421875 None
monitor_1t_190-500-100 500 100 53240 1.37 1.4 45.44921875 None
monitor_1t_160-400-1000 400 1000 80200 13.19 13.27 78.9296875 None
monitor_1t_40-200-1000 200 1000 20100 2.74 2.76 27.69921875 None
monitor_1t_190-100-500 100 500 5050 0.1 0.1 10.52734375 None
monitor_1t_100-100-500 100 500 5050 0.11 0.12 10.12890625 None
monitor_1t_10-500-500 500 500 125250 14.73 14.77 103.59375 None
monitor_1t_130-300-1000 300 1000 45150 6.95 7.02 48.81640625 None
monitor_1t_40-100-100 100 100 5050 0.1 0.11 7.94140625 None
monitor_1t_10-300-100 300 100 25449 1.33 1.36 25.81640625 None
monitor_1t_130-300-100 300 100 30315 0.65 0.68 25.23828125 None
monitor_1t_190-500-1000 500 1000 125250 21.51 21.59 114.61328125 None
monitor_1t_100-500-100 500 100 45849 2.91 2.96 41.3125 None
monitor_1t_160-500-1000 500 1000 125250 20.82 20.88 115.8828125 None
monitor_1t_10-400-500 400 500 80200 10.1 10.21 79.06640625 None
monitor_1t_160-100-1000 100 1000 5050 0.46 0.47 10.3828125 None
monitor_1t_70-400-1000 400 1000 80200 11.47 11.53 79.21484375 None
monitor_1t_10-500-100 500 100 45849 1.77 1.81 42.00390625 None
monitor_1t_40-400-1000 400 1000 80200 14.21 14.3 78.88671875 None
monitor_1t_10-500-1000 500 1000 125250 13.42 13.47 114.76171875 None
monitor_1t_160-400-500 400 500 80200 6.61 6.68 76.53125 None
monitor_1t_160-400-100 400 100 41419 1.1 1.15 40.95703125 None
monitor_1t_160-200-100 200 100 17544 0.24 0.26 20.69140625 None
monitor_1t_100-100-1000 100 1000 5050 0.27 0.28 9.7578125 None
monitor_1t_130-400-500 400 500 80200 6.77 6.83 78.51171875 None
monitor_1t_130-500-1000 500 1000 125250 15.49 15.55 114.58984375 None
monitor_1t_100-400-100 400 100 35649 0.82 0.83 41.25 None
monitor_1t_70-400-100 400 100 35649 1.32 1.36 40.88671875 None
monitor_1t_70-200-100 200 100 15249 0.44 0.45 14.765625 None
monitor_1t_40-500-100 500 100 45849 2.53 2.6 40.8515625 None
monitor_1t_100-400-1000 400 1000 80200 14.02 14.09 78.80859375 None
monitor_1t_100-500-1000 500 1000 125250 12.19 12.24 115.3359375 None
monitor_1t_190-200-1000 200 1000 20100 4.57 4.59 28.21484375 None
monitor_1t_100-200-100 200 100 15249 0.38 0.39 14.8046875 None
monitor_1t_160-100-100 100 100 5050 0.02 0.03 9.6328125 None
monitor_1t_100-400-500 400 500 80200 7.27 7.3 77.88671875 None
monitor_1t_130-100-1000 100 1000 5050 0.21 0.21 10.1875 None
